timepoint,link_key,tt_sd,s,period,counts,traveltime
48,"(8, 9, '0')",0.4196113499484212,0.3773069358685265,0,13665.84905384924,2.7568954256044256
48,"(9, 8, '0')",0.09167672210207167,0.2845129711764639,0,34972.03264759924,21.956315400885188
48,"(9, 10, '0')",0.53485391876583,0.20266589697287252,0,25736.34124134924,41.62162912158831
48,"(9, 14, '0')",0.3407642186475901,0.33093452601858553,0,27962.72210072424,23.799538972662532
48,"(9, 15, '0')",0.018340990889802455,0.3645398581151821,0,11912.37639759924,31.757645967291438
48,"(9, 16, '0')",0.603452620536204,0.20260427719629337,0,7504.450616349241,16.568101289557063
48,"(10, 3, '0')",0.9218061729926634,0.6029547618186811,0,15516.02581166174,116.06240976123675
48,"(10, 9, '0')",0.2813641313572214,0.0629581995457077,0,19413.08147572424,16.836636903570735
48,"(10, 11, '0')",0.8348009811112259,0.7314779358819499,0,15610.99358509924,118.65965402393206
48,"(10, 13, '0')",0.5496226575408409,0.733844185123569,0,11038.07952259924,24.3222421434389
48,"(11, 2, '0')",0.021791015958648408,0.590150243239298,0,17197.94866322424,3.4376443651185857
48,"(11, 10, '0')",0.34705988952929334,0.7169063369045029,0,7323.791436661741,12.099553468512141
48,"(11, 12, '0')",0.550034791378317,0.713165163089644,0,12196.76311634924,2.2549308565126287
48,"(12, 11, '0')",0.013205631128021644,0.7758692885917541,0,15630.32171009924,2.2996031072603094
48,"(12, 23, '0')",0.7158927072215715,0.6840503970183347,0,11968.52678822424,27.235812547491633
48,"(13, 10, '0')",0.18977700535536257,0.7978975925046432,0,9849.10198353674,17.059455278204524
48,"(13, 14, '0')",0.7424670735510953,0.588988977190016,0,8792.04143666174,13.551970842169368
48,"(13, 22, '0')",0.6294313700617412,0.8597187605051667,0,9604.81682728674,15.349870088385188
48,"(14, 9, '0')",0.36218393009128713,0.44221438081404285,0,25398.91741322424,18.017604234503352
48,"(14, 13, '0')",0.6270293903714866,0.38798554651919537,0,12814.71135853674,41.90754831104144
48,"(14, 18, '0')",0.5148847524058702,0.281126399050331,0,18507.32561634924,3.62623918323382
48,"(14, 21, '0')",0.8949073179368925,0.09532998203981735,0,20736.00139759924,13.704605462835872
48,"(15, 7, '0')",0.5186654256839361,0.43344672837703613,0,10724.81975697424,24.89789140491351
48,"(15, 9, '0')",0.6074091804740506,0.6761627123287923,0,10549.11272572424,21.375604036139094
48,"(15, 16, '0')",0.4748159985545415,0.2507060318689802,0,7730.465264786741,3.386173608587824
48,"(15, 17, '0')",0.7095906991635826,0.33964254674017813,0,20443.21428822424,2.84124219684466
48,"(16, 9, '0')",0.11524270956742733,0.6354477708293657,0,7885.597100724241,18.396294954107844
48,"(16, 15, '0')",0.7327940685960685,0.6809840275379663,0,12188.45647572424,12.767601373480403
48,"(16, 18, '0')",0.8780425358861355,0.35022581147267484,0,11132.77288197424,12.597005250738704
48,"(17, 6, '0')",0.5190639546546741,0.5059566855691439,0,23821.98967884924,1.5957957532869207
48,"(17, 15, '0')",0.6804967706973032,0.4118956173901761,0,8462.87542103674,2.2485121515260564
48,"(17, 19, '0')",0.4355580462697013,0.7422614287110032,0,20856.95061634924,3.6690238740907537
48,"(18, 14, '0')",0.9717632213779057,0.14496462409810296,0,17156.30022572424,3.274181249426447
48,"(18, 16, '0')",0.36519126611684316,0.7312173653008287,0,7599.085381974241,4.031458261297785
48,"(18, 19, '0')",0.622712992189762,0.515397281579558,0,8684.09319447424,11.097268464850032
48,"(19, 17, '0')",0.2582934326564159,0.3326233544319752,0,26465.06780384924,4.3372620370851385
48,"(19, 18, '0')",0.6813432920295053,0.9256141871012638,0,6265.197198380491,5.662986161993586
48,"(19, 20, '0')",0.8765919304209655,0.9733962892699497,0,10106.26799916174,24.91382158069476
48,"(19, 21, '0')",0.2422684944321538,0.5595394222425211,0,8204.27483509924,11.775623681830012
48,"(20, 19, '0')",0.14263219434835817,0.1018886854795763,0,8204.45842884924,14.399859788702571
48,"(20, 21, '0')",0.8253891117478838,0.6720790144790248,0,6043.453546036741,2.1245642927156316
48,"(20, 23, '0')",0.46544014722375404,0.9307130367587861,0,14180.17131947424,42.39903390674456
48,"(21, 14, '0')",0.33817200840943973,0.28520961857951055,0,17490.29046009924,8.205113771246516
48,"(21, 19, '0')",0.9336459538815429,0.11787227598735595,0,9838.95549916174,18.90320146350726
48,"(21, 20, '0')",0.45440346037288637,0.8503845211017618,0,12472.47307728674,13.807680490301692
48,"(21, 22, '0')",0.4942651888084775,0.6955696072189974,0,13326.17034291174,41.85072076587542
48,"(22, 13, '0')",0.04590650846900013,0.8996347034520837,0,6448.821710099241,6.0996335771547185
48,"(22, 21, '0')",0.1189674888736082,0.9418380490507798,0,8656.27190541174,11.021907213018977
48,"(22, 23, '0')",0.5379563840497242,0.5163360040038152,0,12038.08440541174,13.61756456165179
48,"(23, 12, '0')",0.054783996014804326,0.6948677052058424,0,16517.42131947424,84.2199643877016
48,"(23, 20, '0')",0.3005209386984734,0.4314765661884449,0,9978.70745228674,13.035017373846614
48,"(23, 22, '0')",0.3780841904169129,0.873938904154811,0,4913.895440567991,1.7192481782899725
49,"(0, 1, '0')",0.6632874804228996,0.6089958621886069,0,11247.203755246166,4.847616765545372
49,"(0, 2, '0')",0.21822526486296512,0.823825425690536,0,7555.387837277417,2.818753335522179
49,"(1, 0, '0')",0.1871725370949876,0.18289481698760135,0,6230.417134152417,4.814594361828331
49,"(1, 5, '0')",0.7297792387589718,0.7868995056208983,0,7692.181294308667,9.153126332806114
49,"(2, 0, '0')",0.8633132629760015,0.3113874789738148,0,19413.466450558666,3.1194325423703235
49,"(2, 3, '0')",0.39172036421755163,0.7715140753500648,0,9547.265278683666,2.879464719341759
49,"(2, 11, '0')",0.11004811349712262,0.9149494646556006,0,8992.190083371166,2.826326463268761
49,"(3, 2, '0')",0.9127915035794474,0.22627172929216355,0,23249.298481808666,5.003284070538048
49,"(3, 4, '0')",0.3570059887962751,0.9911599141695914,0,12006.659809933666,0.8819714522824327
49,"(3, 10, '0')",0.41296217981812544,0.3114666072281085,0,7202.223774777417,10.009564015911582
49,"(4, 3, '0')",0.18354969377389296,0.8856389551738137,0,22347.228169308666,1.615053746746544
49,"(4, 5, '0')",0.5859902699897871,0.6936276549544037,0,11296.908833371166,21.599435422466758
49,"(4, 8, '0')",0.8556708466479875,0.0545247259975572,0,8786.362934933666,4.346675488995079
49,"(5, 1, '0')",0.7896812152453201,0.20181883260219147,0,12769.454731808666,41.22951469187594
49,"(5, 4, '0')",0.08784242370264728,0.8591558084357476,0,8343.526020871166,8.682320210979942
49,"(5, 7, '0')",0.9329932724558334,0.6607567170158832,0,9536.816059933666,5.906533334301476
49,"(6, 7, '0')",0.4999511406074236,0.8727867882285799,0,16965.702778683666,12.652736280010703
49,"(6, 17, '0')",0.3642569891908011,0.7237448554628845,0,16573.776997433666,0.8938728309140245
49,"(7, 5, '0')",0.4836061905063387,0.09193851810441844,0,20442.634419308666,99.28206214670992
49,"(7, 6, '0')",0.5152245913332608,0.02196605110027272,0,12603.565083371166,5.2215162253842395
49,"(7, 8, '0')",0.9946434676752095,0.18204899423987453,0,8620.198872433666,24.13047752146578
49,"(7, 15, '0')",0.753403443374045,0.2761351299390967,0,6292.132954464917,6.142295930431847
49,"(8, 4, '0')",0.36581991580263795,0.6733332766340134,0,31551.679341183666,82.05770454172945
49,"(8, 7, '0')",0.6113730813897688,0.570474864107661,0,8725.188130246166,24.855624768780235
49,"(8, 9, '0')",0.4196113499484212,0.3773069358685265,0,14094.513325558666,2.3415304160580677
49,"(9, 8, '0')",0.09167672210207167,0.2845129711764639,0,35400.69691930867,21.54095039133883
49,"(9, 10, '0')",0.53485391876583,0.20266589697287252,0,26165.005513058666,41.20626411204196
49,"(9, 14, '0')",0.3407642186475901,0.33093452601858553,0,28391.386372433666,23.384173963116172
49,"(9, 15, '0')",0.018340990889802455,0.3645398581151821,0,12341.040669308666,31.34228095774508
49,"(9, 16, '0')",0.603452620536204,0.20260427719629337,0,7933.114888058667,16.152736280010703
49,"(10, 3, '0')",0.9218061729926634,0.6029547618186811,0,15944.690083371166,115.64704475169039
49,"(10, 9, '0')",0.2813641313572214,0.0629581995457077,0,19841.745747433666,16.421271894024375
49,"(10, 11, '0')",0.8348009811112259,0.7314779358819499,0,16039.657856808666,118.2442890143857
49,"(10, 13, '0')",0.5496226575408409,0.733844185123569,0,11466.743794308666,23.90687713389254
49,"(11, 2, '0')",0.021791015958648408,0.590150243239298,0,17626.612934933666,3.022279355572228
49,"(11, 10, '0')",0.34705988952929334,0.7169063369045029,0,7752.455708371167,11.684188458965782
49,"(11, 12, '0')",0.550034791378317,0.713165163089644,0,12625.427388058666,1.8395658469662706
49,"(12, 11, '0')",0.013205631128021644,0.7758692885917541,0,16058.985981808666,1.8842380977139512
49,"(12, 23, '0')",0.7158927072215715,0.6840503970183347,0,12397.191059933666,26.820447537945274
49,"(13, 10, '0')",0.18977700535536257,0.7978975925046432,0,10277.766255246166,16.644090268658164
49,"(13, 14, '0')",0.7424670735510953,0.588988977190016,0,9220.705708371166,13.136605832623008
49,"(13, 22, '0')",0.6294313700617412,0.8597187605051667,0,10033.481098996166,14.934505078838828
49,"(14, 9, '0')",0.36218393009128713,0.44221438081404285,0,25827.581684933666,17.602239224956993
49,"(14, 13, '0')",0.6270293903714866,0.38798554651919537,0,13243.375630246166,41.49218330149508
49,"(14, 18, '0')",0.5148847524058702,0.281126399050331,0,18935.989888058666,3.210874173687462
49,"(14, 21, '0')",0.8949073179368925,0.09532998203981735,0,21164.665669308666,13.289240453289512
49,"(15, 7, '0')",0.5186654256839361,0.43344672837703613,0,11153.484028683666,24.48252639536715
49,"(15, 9, '0')",0.6074091804740506,0.6761627123287923,0,10977.776997433666,20.960239026592735
49,"(15, 16, '0')",0.4748159985545415,0.2507060318689802,0,8159.129536496167,2.970808599041466
49,"(15, 17, '0')",0.7095906991635826,0.33964254674017813,0,20871.878559933666,2.425877187298302
49,"(16, 9, '0')",0.11524270956742733,0.6354477708293657,0,8314.261372433666,17.980929944561485
49,"(16, 15, '0')",0.7327940685960685,0.6809840275379663,0,12617.120747433666,12.352236363934043
49,"(16, 18, '0')",0.8780425358861355,0.35022581147267484,0,11561.437153683666,12.181640241192344
49,"(17, 6, '0')",0.5190639546546741,0.5059566855691439,0,24250.653950558666,1.1804307437405626
49,"(17, 15, '0')",0.6804967706973032,0.4118956173901761,0,8891.539692746166,1.8331471419796983
49,"(17, 19, '0')",0.4355580462697013,0.7422614287110032,0,21285.614888058666,3.253658864544396
49,"(18, 14, '0')",0.9717632213779057,0.14496462409810296,0,17584.964497433666,2.858816239880089
49,"(18, 16, '0')",0.36519126611684316,0.7312173653008287,0,8027.749653683667,3.616093251751427
49,"(18, 19, '0')",0.622712992189762,0.515397281579558,0,9112.757466183666,10.681903455303672
49,"(19, 17, '0')",0.2582934326564159,0.3326233544319752,0,26893.732075558666,3.9218970275387806
49,"(19, 18, '0')",0.6813432920295053,0.9256141871012638,0,6693.861470089917,5.247621152447228
49,"(19, 20, '0')",0.8765919304209655,0.9733962892699497,0,10534.932270871166,24.4984565711484
49,"(19, 21, '0')",0.2422684944321538,0.5595394222425211,0,8632.939106808666,11.360258672283653
49,"(20, 19, '0')",0.14263219434835817,0.1018886854795763,0,8633.122700558666,13.984494779156211
49,"(20, 21, '0')",0.8253891117478838,0.6720790144790248,0,6472.117817746167,1.7091992831692735
49,"(20, 23, '0')",0.46544014722375404,0.9307130367587861,0,14608.835591183666,41.98366889719821
49,"(21, 14, '0')",0.33817200840943973,0.28520961857951055,0,17918.954731808666,7.7897487617001575
49,"(21, 19, '0')",0.9336459538815429,0.11787227598735595,0,10267.619770871166,18.4878364539609
49,"(21, 20, '0')",0.45440346037288637,0.8503845211017618,0,12901.137348996166,13.392315480755332
49,"(21, 22, '0')",0.4942651888084775,0.6955696072189974,0,13754.834614621166,41.435355756329066
49,"(22, 13, '0')",0.04590650846900013,0.8996347034520837,0,6877.485981808667,5.684268567608361
49,"(22, 21, '0')",0.1189674888736082,0.9418380490507798,0,9084.936177121166,10.606542203472618
49,"(22, 23, '0')",0.5379563840497242,0.5163360040038152,0,12466.748677121166,13.20219955210543
49,"(23, 12, '0')",0.054783996014804326,0.6948677052058424,0,16946.085591183666,83.80459937815523
49,"(23, 20, '0')",0.3005209386984734,0.4314765661884449,0,10407.371723996166,12.619652364300254
49,"(23, 22, '0')",0.3780841904169129,0.873938904154811,0,5342.559712277417,1.3038831687436143
50,"(0, 1, '0')",0.6632874804228996,0.6089958621886069,0,11717.144794940894,7.846145107231855
50,"(0, 2, '0')",0.21822526486296512,0.823825425690536,0,8025.328876972143,5.817281677208662
50,"(1, 0, '0')",0.1871725370949876,0.18289481698760135,0,6700.358173847143,7.813122703514814
50,"(1, 5, '0')",0.7297792387589718,0.7868995056208983,0,8162.122334003393,12.151654674492598
50,"(2, 0, '0')",0.8633132629760015,0.3113874789738148,0,19883.407490253394,6.1179608840568065
50,"(2, 3, '0')",0.39172036421755163,0.7715140753500648,0,10017.206318378394,5.877993061028242
50,"(2, 11, '0')",0.11004811349712262,0.9149494646556006,0,9462.131123065894,5.824854804955244
50,"(3, 2, '0')",0.9127915035794474,0.22627172929216355,0,23719.239521503394,8.001812412224531
50,"(3, 4, '0')",0.3570059887962751,0.9911599141695914,0,12476.600849628394,3.880499793968916
50,"(3, 10, '0')",0.41296217981812544,0.3114666072281085,0,7672.164814472143,13.008092357598066
50,"(4, 3, '0')",0.18354969377389296,0.8856389551738137,0,22817.169209003394,4.613582088433027
50,"(4, 5, '0')",0.5859902699897871,0.6936276549544037,0,11766.849873065894,24.597963764153242
50,"(4, 8, '0')",0.8556708466479875,0.0545247259975572,0,9256.303974628394,7.345203830681562
50,"(5, 1, '0')",0.7896812152453201,0.20181883260219147,0,13239.395771503394,44.22804303356242
50,"(5, 4, '0')",0.08784242370264728,0.8591558084357476,0,8813.467060565894,11.680848552666426
50,"(5, 7, '0')",0.9329932724558334,0.6607567170158832,0,10006.757099628394,8.905061675987959
50,"(6, 7, '0')",0.4999511406074236,0.8727867882285799,0,17435.643818378394,15.651264621697187
50,"(6, 17, '0')",0.3642569891908011,0.7237448554628845,0,17043.718037128394,3.8924011726005077
50,"(7, 5, '0')",0.4836061905063387,0.09193851810441844,0,20912.575459003394,102.28059048839641
50,"(7, 6, '0')",0.5152245913332608,0.02196605110027272,0,13073.506123065894,8.220044567070723
50,"(7, 8, '0')",0.9946434676752095,0.18204899423987453,0,9090.139912128394,27.129005863152265
50,"(7, 15, '0')",0.753403443374045,0.2761351299390967,0,6762.073994159643,9.14082427211833
50,"(8, 4, '0')",0.36581991580263795,0.6733332766340134,0,32021.620380878394,85.05623288341594
50,"(8, 7, '0')",0.6113730813897688,0.570474864107661,0,9195.129169940894,27.85415311046672
50,"(8, 9, '0')",0.4196113499484212,0.3773069358685265,0,14564.454365253394,5.340058757744551
50,"(9, 8, '0')",0.09167672210207167,0.2845129711764639,0,35870.63795900339,24.539478733025312
50,"(9, 10, '0')",0.53485391876583,0.20266589697287252,0,26634.946552753394,44.20479245372844
50,"(9, 14, '0')",0.3407642186475901,0.33093452601858553,0,28861.327412128394,26.382702304802656
50,"(9, 15, '0')",0.018340990889802455,0.3645398581151821,0,12810.981709003394,34.34080929943156
50,"(9, 16, '0')",0.603452620536204,0.20260427719629337,0,8403.055927753394,19.151264621697187
50,"(10, 3, '0')",0.9218061729926634,0.6029547618186811,0,16414.631123065894,118.64557309337688
50,"(10, 9, '0')",0.2813641313572214,0.0629581995457077,0,20311.686787128394,19.41980023571086
50,"(10, 11, '0')",0.8348009811112259,0.7314779358819499,0,16509.598896503394,121.2428173560722
50,"(10, 13, '0')",0.5496226575408409,0.733844185123569,0,11936.684834003394,26.905405475579023
50,"(11, 2, '0')",0.021791015958648408,0.590150243239298,0,18096.553974628394,6.020807697258711
50,"(11, 10, '0')",0.34705988952929334,0.7169063369045029,0,8222.396748065894,14.682716800652265
50,"(11, 12, '0')",0.550034791378317,0.713165163089644,0,13095.368427753394,4.838094188652754
50,"(12, 11, '0')",0.013205631128021644,0.7758692885917541,0,16528.927021503394,4.882766439400434
50,"(12, 23, '0')",0.7158927072215715,0.6840503970183347,0,12867.132099628394,29.818975879631758
50,"(13, 10, '0')",0.18977700535536257,0.7978975925046432,0,10747.707294940894,19.64261861034465
50,"(13, 14, '0')",0.7424670735510953,0.588988977190016,0,9690.646748065894,16.135134174309492
50,"(13, 22, '0')",0.6294313700617412,0.8597187605051667,0,10503.422138690894,17.933033420525312
50,"(14, 9, '0')",0.36218393009128713,0.44221438081404285,0,26297.522724628394,20.600767566643476
50,"(14, 13, '0')",0.6270293903714866,0.38798554651919537,0,13713.316669940894,44.49071164318156
50,"(14, 18, '0')",0.5148847524058702,0.281126399050331,0,19405.930927753394,6.209402515373945
50,"(14, 21, '0')",0.8949073179368925,0.09532998203981735,0,21634.606709003394,16.287768794975996
50,"(15, 7, '0')",0.5186654256839361,0.43344672837703613,0,11623.425068378394,27.481054737053633
50,"(15, 9, '0')",0.6074091804740506,0.6761627123287923,0,11447.718037128394,23.95876736827922
50,"(15, 16, '0')",0.4748159985545415,0.2507060318689802,0,8629.070576190894,5.969336940727949
50,"(15, 17, '0')",0.7095906991635826,0.33964254674017813,0,21341.819599628394,5.424405528984785
50,"(16, 9, '0')",0.11524270956742733,0.6354477708293657,0,8784.202412128394,20.97945828624797
50,"(16, 15, '0')",0.7327940685960685,0.6809840275379663,0,13087.061787128394,15.350764705620527
50,"(16, 18, '0')",0.8780425358861355,0.35022581147267484,0,12031.378193378394,15.180168582878828
50,"(17, 6, '0')",0.5190639546546741,0.5059566855691439,0,24720.594990253394,4.178959085427046
50,"(17, 15, '0')",0.6804967706973032,0.4118956173901761,0,9361.480732440894,4.8316754836661815
50,"(17, 19, '0')",0.4355580462697013,0.7422614287110032,0,21755.555927753394,6.252187206230879
50,"(18, 14, '0')",0.9717632213779057,0.14496462409810296,0,18054.905537128394,5.857344581566572
50,"(18, 16, '0')",0.36519126611684316,0.7312173653008287,0,8497.690693378394,6.61462159343791
50,"(18, 19, '0')",0.622712992189762,0.515397281579558,0,9582.698505878394,13.680431796990156
50,"(19, 17, '0')",0.2582934326564159,0.3326233544319752,0,27363.673115253394,6.9204253692252635
50,"(19, 18, '0')",0.6813432920295053,0.9256141871012638,0,7163.802509784643,8.24614949413371
50,"(19, 20, '0')",0.8765919304209655,0.9733962892699497,0,11004.873310565894,27.496984912834883
50,"(19, 21, '0')",0.2422684944321538,0.5595394222425211,0,9102.880146503394,14.358787013970137
50,"(20, 19, '0')",0.14263219434835817,0.1018886854795763,0,9103.063740253394,16.983023120842695
50,"(20, 21, '0')",0.8253891117478838,0.6720790144790248,0,6942.058857440893,4.707727624855757
50,"(20, 23, '0')",0.46544014722375404,0.9307130367587861,0,15078.776630878394,44.98219723888469
50,"(21, 14, '0')",0.33817200840943973,0.28520961857951055,0,18388.895771503394,10.78827710338664
50,"(21, 19, '0')",0.9336459538815429,0.11787227598735595,0,10737.560810565894,21.486364795647383
50,"(21, 20, '0')",0.45440346037288637,0.8503845211017618,0,13371.078388690894,16.390843822441816
50,"(21, 22, '0')",0.4942651888084775,0.6955696072189974,0,14224.775654315894,44.43388409801555
50,"(22, 13, '0')",0.04590650846900013,0.8996347034520837,0,7347.427021503393,8.682796909294844
50,"(22, 21, '0')",0.1189674888736082,0.9418380490507798,0,9554.877216815894,13.605070545159101
50,"(22, 23, '0')",0.5379563840497242,0.5163360040038152,0,12936.689716815894,16.200727893791914
50,"(23, 12, '0')",0.054783996014804326,0.6948677052058424,0,17416.026630878394,86.80312771984173
50,"(23, 20, '0')",0.3005209386984734,0.4314765661884449,0,10877.312763690894,15.618180705986738
50,"(23, 22, '0')",0.3780841904169129,0.873938904154811,0,5812.500751972143,4.3024115104300975
51,"(0, 1, '0')",0.6632874804228996,0.6089958621886069,0,13081.640719682078,6.026129172665545
51,"(0, 2, '0')",0.21822526486296512,0.823825425690536,0,9389.824801713328,3.9972657426423517
51,"(1, 0, '0')",0.1871725370949876,0.18289481698760135,0,8064.854098588328,5.993106768948504
51,"(1, 5, '0')",0.7297792387589718,0.7868995056208983,0,9526.618258744578,10.331638739926287
51,"(2, 0, '0')",0.8633132629760015,0.3113874789738148,0,21247.903414994576,4.297944949490496
51,"(2, 3, '0')",0.39172036421755163,0.7715140753500648,0,11381.702243119578,4.057977126461932
51,"(2, 11, '0')",0.11004811349712262,0.9149494646556006,0,10826.627047807078,4.004838870388934
51,"(3, 2, '0')",0.9127915035794474,0.22627172929216355,0,25083.735446244576,6.181796477658221
51,"(3, 4, '0')",0.3570059887962751,0.9911599141695914,0,13841.096774369578,2.0604838594026056
51,"(3, 10, '0')",0.41296217981812544,0.3114666072281085,0,9036.660739213328,11.188076423031756
51,"(4, 3, '0')",0.18354969377389296,0.8856389551738137,0,24181.665133744576,2.793566153866717
51,"(4, 5, '0')",0.5859902699897871,0.6936276549544037,0,13131.345797807078,22.77794782958693
51,"(4, 8, '0')",0.8556708466479875,0.0545247259975572,0,10620.799899369578,5.525187896115252
51,"(5, 1, '0')",0.7896812152453201,0.20181883260219147,0,14603.891696244578,42.408027098996115
51,"(5, 4, '0')",0.08784242370264728,0.8591558084357476,0,10177.962985307078,9.860832618100115
51,"(5, 7, '0')",0.9329932724558334,0.6607567170158832,0,11371.253024369578,7.085045741421649
51,"(6, 7, '0')",0.4999511406074236,0.8727867882285799,0,18800.139743119576,13.831248687130877
51,"(6, 17, '0')",0.3642569891908011,0.7237448554628845,0,18408.213961869576,2.0723852380341974
51,"(7, 5, '0')",0.4836061905063387,0.09193851810441844,0,22277.071383744576,100.4605745538301
51,"(7, 6, '0')",0.5152245913332608,0.02196605110027272,0,14438.002047807078,6.400028632504412
51,"(7, 8, '0')",0.9946434676752095,0.18204899423987453,0,10454.635836869578,25.308989928585955
51,"(7, 15, '0')",0.753403443374045,0.2761351299390967,0,8126.569918900828,7.32080833755202
51,"(8, 4, '0')",0.36581991580263795,0.6733332766340134,0,33386.11630561958,83.23621694884963
51,"(8, 7, '0')",0.6113730813897688,0.570474864107661,0,10559.625094682078,26.03413717590041
51,"(8, 9, '0')",0.4196113499484212,0.3773069358685265,0,15928.950289994578,3.5200428231782404
51,"(9, 8, '0')",0.09167672210207167,0.2845129711764639,0,37235.13388374458,22.719462798459002
51,"(9, 10, '0')",0.53485391876583,0.20266589697287252,0,27999.442477494576,42.38477651916213
51,"(9, 14, '0')",0.3407642186475901,0.33093452601858553,0,30225.823336869576,24.562686370236346
51,"(9, 15, '0')",0.018340990889802455,0.3645398581151821,0,14175.477633744578,32.520793364865256
51,"(9, 16, '0')",0.603452620536204,0.20260427719629337,0,9767.551852494578,17.331248687130877
51,"(10, 3, '0')",0.9218061729926634,0.6029547618186811,0,17779.127047807076,116.82555715881057
51,"(10, 9, '0')",0.2813641313572214,0.0629581995457077,0,21676.182711869576,17.59978430114455
51,"(10, 11, '0')",0.8348009811112259,0.7314779358819499,0,17874.094821244576,119.42280142150588
51,"(10, 13, '0')",0.5496226575408409,0.733844185123569,0,13301.180758744578,25.085389541012713
51,"(11, 2, '0')",0.021791015958648408,0.590150243239298,0,19461.049899369576,4.2007917626924005
51,"(11, 10, '0')",0.34705988952929334,0.7169063369045029,0,9586.892672807078,12.862700866085955
51,"(11, 12, '0')",0.550034791378317,0.713165163089644,0,14459.864352494578,3.0180782540864435
51,"(12, 11, '0')",0.013205631128021644,0.7758692885917541,0,17893.422946244576,3.062750504834124
51,"(12, 23, '0')",0.7158927072215715,0.6840503970183347,0,14231.628024369578,27.998959945065447
51,"(13, 10, '0')",0.18977700535536257,0.7978975925046432,0,12112.203219682078,17.822602675778338
51,"(13, 14, '0')",0.7424670735510953,0.588988977190016,0,11055.142672807078,14.315118239743182
51,"(13, 22, '0')",0.6294313700617412,0.8597187605051667,0,11867.918063432078,16.113017485959002
51,"(14, 9, '0')",0.36218393009128713,0.44221438081404285,0,27662.018649369576,18.780751632077166
51,"(14, 13, '0')",0.6270293903714866,0.38798554651919537,0,15077.812594682078,42.670695708615256
51,"(14, 18, '0')",0.5148847524058702,0.281126399050331,0,20770.426852494576,4.389386580807635
51,"(14, 21, '0')",0.8949073179368925,0.09532998203981735,0,22999.102633744576,14.467752860409686
51,"(15, 7, '0')",0.5186654256839361,0.43344672837703613,0,12987.920993119578,25.661038802487322
51,"(15, 9, '0')",0.6074091804740506,0.6761627123287923,0,12812.213961869578,22.13875143371291
51,"(15, 16, '0')",0.4748159985545415,0.2507060318689802,0,9993.566500932078,4.149321006161639
51,"(15, 17, '0')",0.7095906991635826,0.33964254674017813,0,22706.315524369576,3.6043895944184747
51,"(16, 9, '0')",0.11524270956742733,0.6354477708293657,0,10148.698336869578,19.15944235168166
51,"(16, 15, '0')",0.7327940685960685,0.6809840275379663,0,14451.557711869578,13.530748771054217
51,"(16, 18, '0')",0.8780425358861355,0.35022581147267484,0,13395.874118119578,13.360152648312518
51,"(17, 6, '0')",0.5190639546546741,0.5059566855691439,0,26085.090914994576,2.3589431508607355
51,"(17, 15, '0')",0.6804967706973032,0.4118956173901761,0,10725.976657182078,3.011659549099871
51,"(17, 19, '0')",0.4355580462697013,0.7422614287110032,0,23120.051852494576,4.4321712716645685
51,"(18, 14, '0')",0.9717632213779057,0.14496462409810296,0,19419.401461869576,4.037328647000262
51,"(18, 16, '0')",0.36519126611684316,0.7312173653008287,0,9862.186618119578,4.7946056588716
51,"(18, 19, '0')",0.622712992189762,0.515397281579558,0,10947.194430619578,11.860415862423846
51,"(19, 17, '0')",0.2582934326564159,0.3326233544319752,0,28728.169039994576,5.100409434658953
51,"(19, 18, '0')",0.6813432920295053,0.9256141871012638,0,8528.298434525828,6.4261335595674005
51,"(19, 20, '0')",0.8765919304209655,0.9733962892699497,0,12369.369235307078,25.676968978268572
51,"(19, 21, '0')",0.2422684944321538,0.5595394222425211,0,10467.376071244578,12.538771079403826
51,"(20, 19, '0')",0.14263219434835817,0.1018886854795763,0,10467.559664994578,15.163007186276385
51,"(20, 21, '0')",0.8253891117478838,0.6720790144790248,0,8306.554782182078,2.8877116902894464
51,"(20, 23, '0')",0.46544014722375404,0.9307130367587861,0,16443.272555619576,43.16218130431838
51,"(21, 14, '0')",0.33817200840943973,0.28520961857951055,0,19753.391696244576,8.96826116882033
51,"(21, 19, '0')",0.9336459538815429,0.11787227598735595,0,12102.056735307078,19.666348861081072
51,"(21, 20, '0')",0.45440346037288637,0.8503845211017618,0,14735.574313432078,14.570827887875506
51,"(21, 22, '0')",0.4942651888084775,0.6955696072189974,0,15589.271579057078,42.61386816344924
51,"(22, 13, '0')",0.04590650846900013,0.8996347034520837,0,8711.922946244578,6.862780974728533
51,"(22, 21, '0')",0.1189674888736082,0.9418380490507798,0,10919.373141557078,11.785054610592791
51,"(22, 23, '0')",0.5379563840497242,0.5163360040038152,0,14301.185641557078,14.380711959225604
51,"(23, 12, '0')",0.054783996014804326,0.6948677052058424,0,18780.522555619576,84.98311178527541
51,"(23, 20, '0')",0.3005209386984734,0.4314765661884449,0,12241.808688432078,13.798164771420428
51,"(23, 22, '0')",0.3780841904169129,0.873938904154811,0,7176.996676713328,2.4823955758637872
52,"(0, 1, '0')",0.6632874804228996,0.6089958621886069,0,13167.335922196196,6.777789653996445
52,"(0, 2, '0')",0.21822526486296512,0.823825425690536,0,9475.520004227446,4.7489262239732515
52,"(1, 0, '0')",0.1871725370949876,0.18289481698760135,0,8150.549301102446,6.744767250279404
52,"(1, 5, '0')",0.7297792387589718,0.7868995056208983,0,9612.313461258696,11.083299221257187
52,"(2, 0, '0')",0.8633132629760015,0.3113874789738148,0,21333.598617508695,5.049605430821396
